sig_num_sap,sig_nom_bapteme,sig_capacite_totale,sig_cote_sol,sig_proprietaire,sig_gestionnaire,sig_annee_pose,indice_position,cellule_subnet,code_fonction,commentaire,centre_exploit,commune,adresse,precloca,coord_x,coord_y,gps_lat,gps_long,diponibilite,derctrl,proctrl,decompte,diamtre_trap,entreprise,entreprise_autre,implantation,acces,largeur,longueur,hauteur,alim_elec,mm_lien,stationnement,zf_nom,zone_delestage,ident,objectid,revetement,valide,nature,diam_nom,materiau,calorifuge
S00128301-B01,S00128301-B01,,,1014,1014,1900,5,,,,,55040,,,625205.03785,633046.97765,50.50767503,4.01911252,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={d69ba8b2-b3f6-4a72-ba10-c4b798b8cec3},,15,,BAT-2016,2016,X,,,,,
S00300601-B01,S00300601-B01,400,,1014,1014,1900,4,,JH,,,55040,,,624349.62852473,640532.77395936,50.57500032,4.00656382,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={93193f8c-0718-4dde-bdc5-fbf6fbf93894},,16,,BAT-2017,2017,X,,,,,
S00311753-B01,,,,1014,1014,1900,2,,,,,61072,,,707195.14283217,634264.89647588,50.5163024,5.17508968,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={52a278a2-d754-4c6f-b255-c6214c02ee6c},,5,,BAT-2018,2018,X,2024-10-17T00:00:00,,,,
S00241601-B01,002416-B01,150,,1014,1014,1900,5,,JH,,,82014,,,750996.16610802,595757.83151349,50.1641689,5.78223627,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={6af75c2e-8855-46ca-9c5f-ef31eeea5f1c},,2,,BAT-2019,2019,X,2022-10-19T00:00:00,,,,
S00242102-B01,002421-B02,,,1014,1014,1900,5,,v,,,82014,,,751721.13102282,593026.95780133,50.13950699,5.79168515,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={1d88bddb-85dc-4ecb-a777-37c37b7cd566},,2,,BAT-2020,2020,X,,,,,
S00250202-B01,002505-B01,60,,1014,1014,1900,5,,H,,,83034,,,721058.46547949,601695.8879174,50.22193384,5.36434342,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={9d834a9b-3aae-4685-aa54-8c7a7ec68362},,2,,BAT-2021,2021,X,2023-03-21T00:00:00,,,,
S00258301-B01,S00258301-B01,,,1014,1014,1900,4,,,,,84043,,,724064.3398595,564385.80577059,49.88620492,5.39920258,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={eb199adb-fcbc-4866-bbcd-c3b04fbdba19},,,,BAT-2023,2023,X,,,,,
S00122201-B01,001222-B02,,,1014,1014,1900,5,,,,,56022,,,634473.68596691,605690.04686134,50.26207349,4.150856,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={ba231b6b-4a3a-4228-a4d9-93770d8b20f4},,14,,BAT-2024,2024,X,,,,,
001222-B03,,8,,1014,1014,1900,5,,,,,56022,,,634462.29018469,605689.25173976,50.26206692,4.15070428,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={dd017818-8d82-4c7c-868a-36793a406749},,14,,BAT-2025,2025,X,,,,,
S00134601-B01,S00134601-B01,,,1014,1014,1900,3,,J,,,56005,,,640834.32184201,601936.54419926,50.22842355,4.24014058,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={3cd7a035-7fc4-4de5-a50b-9cc460a58625},,13,,BAT-2026,2026,X,,,,,
S00144902-B01,001449-B02,65,,1014,1014,1900,3,,,,,25037,,,674984.47587112,656660.29556542,50.71990341,4.72255031,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={7714b735-3a2d-4905-9981-183e5845890a},,5,,BAT-2027,2027,X,,,,,
S00250401-B01,002504-B01,,,1014,1014,1900,4,,,,,83034,,,717859.11574466,599447.65467559,50.20219252,5.31917549,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={824ed988-3104-4e70-a91e-0f4253b2605f},,2,,BAT-2028,2028,X,2023-03-14T00:00:00,,,,
S00171003-B01,001710-B07,,,1014,1014,1900,5,,L,,,91142,,,683537.27305,598328.5134,50.19504049,4.83832678,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={f88955aa-be39-447e-9b1a-88f46bafd253},,4,,BAT-2029,2029,X,,,,,
S00163901-B01,001639-B03,,,1014,1014,1900,5,,,,,93090,,,669571.68760886,585492.41129082,50.08030142,4.64205246,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={8a298114-83c8-41d0-923b-80f24e8f916b},,4,,BAT-2030,2030,X,,,,,
S00269705-B01,002697-B03,,,1014,1014,1900,5,,H,,,83040,,,714541.57905358,590934.04358759,50.12598538,5.271324,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={067ca431-34e7-413d-9130-1772a1617002},,2,,BAT-2031,2031,X,,,,,
S00257201-B01,002572-B01,100,,1014,1014,1900,3,,R,,,82005,,,744307.7899397,583414.8051446,50.05432151,5.68559591,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={81dcdd78-14e3-40a2-8e9a-68cbee56d663},,2,,BAT-2032,2032,X,2022-12-01T00:00:00,,,,
S00256801-B01,,50,,1014,1014,1900,4,,H,,,82005,,,741254.68860964,582938.53020418,50.05053309,5.64288095,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c254576a-ba6c-4fdc-b28d-adc81dd2759d},,2,,BAT-2033,2033,X,,,,,
S00257001-B01,002570-B02,35,,1014,1014,1900,3,,,,,82005,,,742468.96513888,580949.61003695,50.03245696,5.65932856,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={117d9919-7af9-45b7-a9d2-55ae946e76a2},,2,,BAT-2034,2034,X,,,,,
S00255601-B01,,190,,1014,1014,1900,3,,H,,,82038,,,737773.22251535,580301.49737159,50.02731662,5.59365834,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={eea7b0d9-2f8b-4da9-a973-68676dce0927},,2,,BAT-2035,2035,X,,,,,
S00256601-B01,002566-B01,50,509.7,1014,1014,1900,5,,H,,,,,,736299.34375579,583310.38382726,50.05465622,5.57371885,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={ef5594b9-e47b-4317-a92e-c5ae5f7d6932},,2,,BAT-2036,2036,X,2022-11-29T00:00:00,,,,
S00256702-B01,002567-B02,10,,1014,1014,1900,5,,,,,,,,735528.42124086,584551.34725133,50.06592415,5.56325948,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={d0268539-467e-4143-b851-145fbbb285ca},,2,,BAT-2037,2037,X,,,,,
S00255701-B01,002557-B01,15,,1014,1014,1900,5,,,,,82038,,,734826.09664764,583093.31005085,50.05290922,5.55310317,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={482a594b-6d64-408f-b2c3-7f88bfbb1dc0},,2,,BAT-2038,2038,X,,,,,
S00256301-B01,002563-B01,40,,1014,1014,1900,3,,,,,82038,,,731368.72976548,582535.97204846,50.04834942,5.50476866,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={7b84eb7c-99f0-4519-8c9e-94aa7d334aad},,2,,BAT-2039,2039,X,,,,,
S00157601-B01,S00157601-B01,,,1014,1014,1900,1,,J,,,52021,,,659361.60067451,634593.48278784,50.5220328,4.50066892,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={022c67de-87f4-4243-8c4b-4ec1cd239e97},,12,,BAT-2040,2040,X,2021-03-03T00:00:00,,,,
S00101701-B01,S00101701-B01,,,1014,1014,1900,4,,L,,,57081,,,582941.57291137,645890.62911057,50.61990042,3.42105923,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={ce045632-e46a-4fae-a26d-10bce35af435},,17,,BAT-2041,2041,X,2021-02-19T00:00:00,,,,
S00139701-B01,001397-B01,,,1014,1014,,2,,,,,52055,,,653854.88345217,632363.08410801,50.50206362,4.42299725,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={65da910b-9f1d-4258-967a-8b4833316727},,12,,BAT-2042,2042,X,,,,,
S00180401-B01,001804-B01,65,192.85,1014,1014,1900,1,,,,,62009,,,746228.40761304,630330.01775891,50.47573109,5.72444733,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={4b979e17-35f2-4199-8fcd-76608735d1fd},,6,,BAT-2044,2044,X,,,,,
S00205302-B20,002053-B13,,,1014,1014,1900,5,,Q,,,62079,,,740985.37179032,654885.010826,50.69724856,5.65650001,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c08fba21-790a-41a6-ac5b-a45a70fc9102},,9,,BAT-2045,2045,X,,,,,
S00238607-B01,S00238607-B01,,,1014,1014,1900,2,,,,,62032,,,737294.79198382,641669.14300944,50.57910395,5.60121875,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={8ae17e93-3107-4d16-9241-6c85522b38c7},,,,BAT-2046,2046,X,,,,,
S00257101-B01,002571-B02,70,,1014,1014,1900,4,,,,,82005,,,741112.0556892,579983.65386453,50.02397143,5.64017303,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={8625581b-169f-44dd-8ab8-88e2d2b8f1c7},,2,,BAT-2047,2047,X,,,,,
S00256101-B01,,130,447.5,1014,1014,1900,5,,H,,,82038,,,733510.76105611,577522.79990023,50.00295379,5.5335005,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c7e89f20-57f8-4aca-b410-0c0a16c169a3},,2,,BAT-2048,2048,X,,,,,
S00254801-B01,002548-B01,700,,1014,1014,1900,3,,R,,,82003,,,745781.13103137,577480.0962223,50.00068951,5.70459678,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={af3e8b3e-a0d6-4465-904b-6b9a9cafb495},,2,,BAT-2049,2049,X,,,,,
S00254701-B03,002547-B03,1000,,1014,1014,1900,1,,R,,,82003,,,747716.67221682,580218.98075156,50.02503242,5.7323581,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={05a7e12d-5929-4b20-a2e9-9e328492b116},,2,,BAT-2050,2050,X,,,,,
S00255201-B01,002552-B01,70,,1014,1014,1900,5,,,,,82003,,,748553.47046706,581691.62243114,50.03813096,5.7444638,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={3d8fb282-67b5-4f3f-8685-7b567b79cd09},,2,,BAT-2051,2051,X,,,,,
S00255301-B01,,70,,1014,1014,1900,5,,H,,,82003,,,749409.87795922,583402.64171399,50.05336334,5.75685847,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={2092a3cd-040d-4de2-b98e-d5c2b47558d9},,2,,BAT-2052,2052,X,,,,,
S00171403-B01,S00171403-B01,,,1014,1014,1900,1,,,,,91072,,,689188.8067079,596378.76767114,50.17721254,4.91720791,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={82a75912-6fb0-4c3a-a52c-0e859fa999b7},,1,,BAT-2053,2053,X,2024-05-27T00:00:00,,,,
S00273101-B01,S00273101-B01,,,1014,1014,1900,4,,,,,63045,,,748960.02981968,609146.7950377,50.28490647,5.75728132,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={f757c452-4344-41e9-af80-3efd53042d71},,10,,BAT-2054,2054,X,2023-08-10T00:00:00,,,,
S00254701-B02,,,,1014,1014,1900,1,,J,,,82003,,,747706.59089248,580189.82637015,50.02493482,5.7322089,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={79b5a6b4-99ce-4efd-8f0e-a3aa3b3e03d2},,2,,BAT-2055,2055,X,,,,,
S00167105-B01,001671-B10,,,1014,1014,1900,4,,,,,92101,,,684975.930525,616099.7654423,50.35474617,4.86013709,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={872855e8-3c99-46a5-8e39-d12ec353b27e},,3,,BAT-2056,2056,X,,,,,
S00167107-B01,001671-B04,,,1014,1014,1900,4,,,,,92045,,,681112.75170511,620842.03996806,50.39761033,4.80624766,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={2e3919b2-4a90-4e1f-b397-f05ff839d021},,3,,BAT-2057,2057,X,,,,,
S00255401-B01,002554-B01,262,,1014,1014,1900,5,,JR,,,82003,,,752581.45858772,583312.27939515,50.05199396,5.80107706,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={917b2aaf-39b5-47d0-90bc-487f064a9933},,2,,BAT-2058,2058,X,2022-10-19T00:00:00,,,,
S00244601-B01,,20,,1014,1014,1900,2,,,,,83012,,,723753.71257165,618623.88423768,50.37379167,5.40545664,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={1f1613c7-4511-4eca-a308-abe044e8637c},,6,,BAT-2059,2059,X,,,,,
S00246901-B01,002469-B01,13,324.35,1014,1014,1900,5,,,,,83012,,,735431.03697905,614893.16181807,50.3387049,5.56878451,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={96aa0181-e271-4438-beb4-319b5a899b39},,6,,BAT-2060,2060,X,2023-03-08T00:00:00,,,,
S00264602-B02,002646-B02,,,1014,1014,1900,5,,,,,81001,,,750911.04547879,536881.15204003,49.63494722,5.76545943,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={8f91f830-3444-4e4c-9143-159dc4fafc03},,7,,BAT-2061,2061,X,,,,,
S00266801-B01,002668-B01,25,,1014,1014,1900,5,,,,,81004,,,748089.8404949,531471.00629272,49.58678613,5.7250794,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={aae5960f-c377-4cb9-abd3-042fa528cdf4},,7,,BAT-2062,2062,X,,,,,
S00259803-B01,002598-B05,2000,,1014,1014,1900,1,,JH,,,85011,,,712402.59062242,542647.11957402,49.6921682,5.23322817,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={b4cf7fe6-acaa-47e5-95ca-06badfdbb21e},,1,,BAT-2063,2063,X,,,,,
S00243401-B01,002434-B01,,,1014,1014,1900,1,,,,,82036,,,738203.48665323,571455.30596884,49.94779707,5.59753057,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={417e2984-a7ac-4d7e-9a29-d29d3201b349},,2,,BAT-2064,2064,X,2024-05-23T00:00:00,,,,
S00202101-B01,002021-B01,,,1014,1014,1900,5,,,,,63049,,,768818.53067047,624659.971201,50.42068224,6.04071952,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={5c032ca2-38ef-4789-94c9-cc482beb008f},,10,,BAT-2065,2065,X,2025-02-17T00:00:00,,,,
S00224801-B01,S00224801-B01,,,1014,1014,1900,3,,J,,,63079,,,753775.58129362,646510.93074562,50.6199511,5.8351814,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={8d0e8285-847c-404b-bd58-3530c2641822},,8,,BAT-2066,2066,X,2025-04-07T00:00:00,,,,
S00302801-B01,S00302801-B01,,,1014,1014,1900,3,,,,,62026,,,736424.61768161,632080.6955259,50.49302367,5.58671424,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={ccd23867-b4d2-42fe-b815-02865e69dfcb},,6,,BAT-2067,2067,X,,,,,
S00302901-B01,,,,1014,1014,1900,3,,,,,62100,,,736508.66200434,632029.63974543,50.49255585,5.58789732,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={0b896831-e8d1-47ab-91c6-4ff62d0b578d},,6,,BAT-2068,2068,X,,,,,
S00147401-B01,S00147401-B01,,,1014,1014,1900,2,,,,,92087,,,672269.15150336,609380.23106642,50.29497484,4.68108892,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={39e5f754-32fa-4d88-b6e9-633d7ded9cf6},,13,,BAT-2069,2069,X,,,,,
S00238601-B01,002386-B01,,,1014,1014,1900,4,,Q,,,62038,,,742673.89568655,645187.41410383,50.60990217,5.67800381,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={16cdbd41-b23a-4c67-a71c-1be66699e7c7},,8,,BAT-2070,2070,X,2025-06-23T00:00:00,,,,
S00216801-B01,002168-B01,,,1014,1014,1900,3,,J,,,63073,,,757571.81489146,621152.38514011,50.39129953,5.88154007,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={1011f325-9e5e-4406-a7ac-0b89445a1e27},,10,,BAT-2071,2071,X,2023-09-07T00:00:00,,,,
S00217601-B01,002176-B01,,,1014,1014,1900,3,,J,,,63073,,,760685.60339931,621309.65863481,50.39217068,5.92536772,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={4e496e46-5d8e-4035-a383-4a08c4ec25a6},,10,,BAT-2072,2072,X,2023-12-07T00:00:00,,,,
S00252501-B01,002525-B01,30,,1014,1014,1900,1,,JH,,,84016,,,700861.73270638,573656.06018781,49.97197966,5.07756584,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={12867b3d-f1bc-4781-a7b9-741bb5413ffc},,1,,BAT-2073,2073,X,,,,,
S00208601-B02,,150,238,1014,1014,1900,1,,H,,,63088,,,765228.91815945,661249.70728221,50.75020993,6.00167008,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={4d00a322-06f4-4842-9a5c-0d7c5e6b87f8},,8,,BAT-2074,2074,X,2025-05-07T00:00:00,,,,
S00208601-B01,002088-B02,,,1014,1014,1900,1,,J,,,63088,,,765236.096,661250.83875,50.75021599,6.00176369,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={a21eb073-4987-4e78-8f75-bfbc4c17f4ec},,8,,BAT-2075,2075,X,2025-05-07T00:00:00,,,,
S00165301-B05,001653-B01,,,1014,1014,1900,1,,,,,91034,,,693894.1774,606900.9313,50.27145246,4.98437811,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={a9447e0e-70a7-4b3e-8cac-6f3418d8c61a},,3,,BAT-2076,2076,X,,,,,
S00165301-B01,001653-B02,,,1014,1014,1900,1,,JH,,,91034,,,693759.9647799,606908.98470115,50.27147738,4.98242963,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={bd415051-349c-4930-888d-36e4728dc2c5},,3,,BAT-2077,2077,X,,,,,
S00171408-B01,S00171408-B01,,,1014,1014,,1,,,,,91072,,,689944.08319729,595322.90695395,50.16766863,4.92771456,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={093f5f4b-bdd7-40ce-b72c-da2f147458a0},,3,,BAT-2080,2080,X,2024-05-20T00:00:00,,,,
S00171409-B01,S00171409-B01,,,1014,1014,1900,1,,,,,91072,,,691249.57146932,594675.9089414,50.16176844,4.94592244,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={5a9ba5e9-a82e-4f47-a2b4-d3e5525b5679},,3,,BAT-2081,2081,X,2024-05-27T00:00:00,,,,
S00168908-B01,S00168908-B01,,,1014,1014,1900,1,,,,,91013,,,693179.98372095,589074.46335618,50.11126994,4.97234001,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c58fba56-d6be-4193-be7f-8184efa931f6},,1,,BAT-2082,2082,X,2024-05-27T00:00:00,,,,
S00168909-B01,S00168909-B01,,,1014,1014,1900,1,,,,,91013,,,693258.96549293,588647.63920926,50.10741852,4.97333457,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={8e9f0142-4155-4ae8-8620-0e88478b4563},,1,,BAT-2083,2083,X,2024-05-27T00:00:00,,,,
S00168907-B01,S00168907-B01,,,1014,1014,1900,1,,,,,91013,,,693036.7082291,589321.01550467,50.11347712,4.97029459,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={7273b280-22fc-4e5a-bae9-b42e5f31153b},,1,,BAT-2084,2084,X,2024-05-27T00:00:00,,,,
S00100401-B01,S00100401-B01,,,1014,1014,1900,5,,C,,,57064,,,589354.35953493,636671.40279175,50.53768327,3.51314527,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={0bc9ab1f-5fae-43ea-b4be-ac7cadd60cbc},,17,,BAT-2085,2085,X,,,,,
S00262301-B01,002623-B01,,,1014,1014,1900,1,,JH,,,84050,,,703915.52395943,571874.04955136,49.95571681,5.1198627,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={451b47fe-b510-4764-acb0-44443445a66d},,1,,BAT-2086,2086,X,,,,,
S00257503-B01,002575-B03,,,1014,1014,1900,2,,,,,84043,,,727130.29839682,560134.19394998,49.84757812,5.44093353,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={fa4b58db-0759-4344-ae58-b87278e5bcb3},,1,,BAT-2088,2088,X,2023-05-25T00:00:00,,,,
S05118-B02,,,,1014,1014,1900,3,,,,,84043,,,727140.39456717,560120.86883074,49.84745093,5.44111146,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={ee0eec32-79f7-4eb2-90de-5a6714eca731},,1,,BAT-2089,2089,X,,,,,
S00173704-B01,001737-B05,,,1014,1014,1900,3,,J,,,91034,,,688627.96572858,605420.87412747,50.25852685,4.91034046,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={14b0ab71-16e2-4bad-95c3-4917a9450195},,3,,BAT-2091,2091,X,2025-07-07T00:00:00,,,,
S00133901-B01,,,,1014,1014,1900,3,,K,,,56005,,,644736.26143334,600905.87069613,50.21921967,4.29485515,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={d5e92f48-8a89-48fb-b1f2-d23af390f955},,13,,BAT-2094,2094,X,,,,,
S00121901-B02,S00121901-B02,,,1014,1014,1900,5,,Q,,,56022,,,635737.55675196,611388.51361283,50.31325811,4.16830431,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c6391559-cc91-49a6-9407-63053d85fa6b},,14,,BAT-2095,2095,X,,,,,
S00148801-B01,,1200,,1014,1014,1900,1,,H,,,52048,,,651298.84722772,619915.69355604,50.39003121,4.38690749,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={8e4756ea-211c-42c6-bd6b-5932fc82b37a},,13,,BAT-2096,2096,X,2025-01-22T00:00:00,,,,
S00141001-B01,,950,,1014,1014,1900,1,,H,,,,,,648353.35114454,620096.5598035,50.39162646,4.34555491,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={7eb8172a-8c01-4902-a161-05ef53ab2566},,13,,BAT-2097,2097,X,,,,,
S00168906-B01,S00168906-B01,,,1014,1014,1900,1,,,,,91013,,,692372.34352335,589482.28493287,50.11497842,4.96106066,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={fb413623-710c-4a0a-9e50-e481fc5d521a},,1,,BAT-2098,2098,X,2024-05-27T00:00:00,,,,
S00168905-B01,S00168905-B01,,,1014,1014,1900,1,,,,,91013,,,692340.29397627,589924.29196126,50.11896293,4.96063809,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={de79b492-ff0d-481e-934f-9bc085450868},,1,,BAT-2099,2099,X,2024-05-27T00:00:00,,,,
