objectid,type,code_eunis,travauxbiodivdebut,travauxbiodivfin,ident,ventesdebois,commune,num_sap,nom_sap,num_sap_anc,fiabilite,statut,observation,proprietaire,gestionnaire,natura2000code,natura2000nom,nom_agent_n2000,tel_agent_n2000,canton_dnf,triage_dnf,tel_canton_dnf,agent_dnf,tel_agent_dnf,gps_lat,gps_long,symbo,gestiondiff,complet,travauxbiodiversite,regime_forestier,tonte,fauchage_cla,fauchage_tar,haie,surface_etan,debrousaillement,plandeau,desherbage,demoussage,clotureconf1,cloturenconf1,portailconf,clotureconf2,clotureconf3,portailnconf,cloturenconf2,cloturenconf3,plantation,fosseterre,fossebeton,caniveau,avaloir,panneaupv,refplan,debroussaillement_tar,plandeautechnique,degagementcloture,deneigement,salage,mm_lien
20518,PPR,,,,TER-1452,,Havelange,S00167901,HAVELANGE,001679-T01,5,regul,,,,,,,,ROC,HAVELANGE,,,,,,PPR_autre,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={BBF32BE0-5A2A-4566-A57F-270C8022B6AF}
20519,PPR,,,,TER-1453,,Havelange,001679-T02,HAVELANGE T R10 MONTEGNET,001679-T02,5,regul,,,,,,,,ROC,HAVELANGE,,,,,,PPR_autre,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={C4C4C919-93AA-44A4-9113-BAE7D01B61B6}
20520,PPR,,,,TER-1454,,Havelange,S00167902,HAVELANGE LA BEOLE,,5,regul,,,,,,,,ROC,HAVELANGE,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={2D1828B0-CE96-4A02-91E9-BEFB7A340F29}
20525,PPR,,,,TER-1459,,Gesves,S00164601,CAMPAGNE UP,,5,regul,,,,,,,,NAM,GESVES,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={1F03A03A-DADD-44D0-B3D8-074A6C577A5A}
20526,PPR,,,,TER-1460,,Havelange,S00164301,Havelange Barsy,,5,regul,"P5379/11/5379/1/1-20-Épicéa, futaie pure d'âges multiples (EP 1m²);P5379/11/5379/1/1-20-Épicéa, futaie pure d'âges multiples (EP 1m²)",,,,,,,ROC,HAVELANGE,,,,,,PPR_autre,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={ADD91161-08E2-47C7-A1D4-3DBA95CD56C2}
20527,PPR,,,,TER-1461,,Assesse,001647-T01,MAIBELLE UP T SP+HT+P1+P2,001647-B02,5,regul,,,,,,,,NAM,ASSESSE,,,,,,PPR_autre,,,,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={65DF7724-D328-4898-A67E-E4FCBF2DCA85}
20528,PPR,,,,TER-1462,,Hamois,001680-T01,HAMOIS LT T CE80 SCHALTIN,001680-T01,5,regul,,,,,,,,ROC,CINEY-HAMOIS,,,,,,PPR_autre,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={34D574D0-1C79-4411-BD66-FBE80BE2D031}
20529,PPR,,,,TER-1463,,Assesse,001707-T01,FLORÉE LT T CE500+SU,001707-T01,5,regul,,,,,,,,NAM,ASSESSE,,,,,,PPR_autre,,,,,,,25.6,,,,,,,,,,,,,,,26,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={02720583-B73F-4CC6-96A0-DC830B89506E}
20530,PPR,,,,TER-1464,,Yvoir,S00171910,YVOIR LT T SP SPONTIN BOCQ,,5,regul,,,,,,,,DIN,DORINNE,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={51115C78-258D-4664-9AD1-6848D68227BC}
20531,PPR,,,,TER-1465,,Yvoir,S00171913,YVOIR LT T SURPR. QUESVAL,001719-T13,5,regul,,,,,,,,DIN,DORINNE,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={AEC744D2-29B1-4555-88EE-5834888D3DE6}
20532,PPR,,,,TER-1466,,Yvoir,S00171907,YVOIR LT T R100+SP RY D'AOUT,001719-T07,5,regul,,,,,,,,DIN,DORINNE,,,,,,PPR_autre,,,,,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={3C1AB6E8-145A-44FD-A909-19C14E96FDF9}
20533,PPR,,,,TER-1467,,Ciney,S00165101,BIRON UP,001651-T01,5,regul,,,,,,,,ROC,CINEY-HAMOIS,,,,,,PPR_autre,,,,,,,104,,,,,10,1200,,,,,,,,,,,50,12,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={5DFDEDD3-3F4E-462C-B53F-D259BFFDCC86}
20534,PPR,,,,TER-1468,,Ciney,001695-T01,MARGUERITE LT T R900+SP+CHT+GE,001695-T01,5,regul,,,,,,,,ROC,CINEY-HAMOIS,,,,,,PPR_autre,,,,,,,41.41,,,,,,220,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={8AB9DE7A-D202-4AE9-A5AD-311F275A471F}
20535,PPR,,,,TER-1469,,Hamois,001680-T02,HAMOIS LT T R25+SP,001680-T02,5,regul,,,,,,,,ROC,CINEY-HAMOIS,,,,,,PPR_autre,,,,,,0.4,,,,,,20,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={4860C984-2D5A-4ED8-85E6-81A3BFB19845}
20536,PPR,,,,TER-1470,,Havelange,001679-T04,HAVELANGE T R60 BORMENVILLE,001679-T04,5,regul,,,,,,,,ROC,HAVELANGE,,,,,,PPR_autre,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={C385BEF5-2C51-4680-8720-23A1ACB5445C}
20538,PPR,,,,TER-1472,,Durbuy,002446-T01,BORLON T R,002446-T01,5,regul,,,,,,,,MAR,TOHOGNE,,,,,,PPR_autre,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={91877733-B4BE-4C0E-9CAE-5BB7BB7B4A5C}
20539,PPR,,,,TER-1473,,Durbuy,S00244501,DURBUY,,5,regul,,,,,,,,MAR,TOHOGNE,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={D954E36B-5020-4387-BB69-F9E20896DBD7}
20540,PPR,,,,TER-1474,,Durbuy,002454-T01,ENEILLES T SP,002454-T01,5,regul,,,,BE34003,Vallée de l'Ourthe entre Hotton et Barvaux-sur-Ourthe,,,MAR,PETIT-HAN,,,,,,PPR_autre,,,,,,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={BD3CB438-4ADA-43BD-8894-9E3382359610}
20541,PPR,,,,TER-1475,,Durbuy,002451-T01,CHÊNE À HAN T RCP,,5,regul,,,,BE34003,Vallée de l'Ourthe entre Hotton et Barvaux-sur-Ourthe,,,MAR,PETIT-HAN,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={B58D0484-500A-4767-AB73-753D602CEFA8}
20544,PPR,,,,TER-1478,,Dinant,S00172801,THYNES LT,001728-T01,5,regul,,,,,,,,DIN,DORINNE,,,,,,PPR_autre,,,,,,8.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={6F98A02C-3C49-4FB2-BA89-0F0959BC2093}
20545,PPR,,,,TER-1479,,Dinant,001655-T01,SORINNES UP T ST+SP+R75,001655-T01,5,regul,,,,,,,,DIN,DINANT,,,,,,PPR_autre,,,,,200,20,,,,,,20,,,,,,,,,,1,,200,200,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={A17AE190-0D0F-49D3-A128-5B82BC204A41}
20548,PPR,,,,TER-1482,,Florenville,S00259901,CHASSEPIERRE BARRIÈRE,002599-T01,5,regul,,,,,,,,FLO,SAINTE-CECILE,,,,,,PPR_autre,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={5256716C-33C8-4C28-BA75-E0A18DB5AEFE}
20555,PPR,,,,TER-1488,,Florenville,S00259801,FONDS DES SAULX T PRÉPOMPAGE 1,,5,regul,,,,,,,,FLO,CHASSEPIERRE,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={4A8E9FD8-0D71-4421-8326-E69D37D15B57}
20556,PPR,,,,TER-1489,,Florenville,S00260001,CHASSEPIERRE BAVIÈRE,002600-T01,5,regul,,,,,,,,FLO,CONQUES,,,,,,PPR_autre,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={23B2FD7A-59E6-4E28-AAA8-C3E177B56289}
20563,PPR,,,,TER-1496,,Bertrix,002576-T02,PETITVOIR T S1,002576-T02,5,regul,,,,,,,,NEU,ROSSART,,,,,,PPR_autre,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={037957BA-6E8E-4414-9703-54EE740D96CA}
20567,PPR,,,,TER-1500,,Neufchâteau,002581-T08,GRAPFONTAINE T LAID BUISSON D7,,5,regul,,,,,,,,NEU,GRAPFONTAINE,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={AC8038B9-D5C9-40BC-B2BA-733D2ED33A9E}
20569,PPR,,,,TER-1502,,Neufchâteau,002581-T03,GRAPFONTAINE T LAID BUISSON D1,,5,regul,,,,,,,,NEU,GRAPFONTAINE,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={74EE755A-C1A0-4992-9063-CDD1AA7C728F}
20570,PPR,,,,TER-1503,,Neufchâteau,002581-T04,GRAPFONTAINE T LAID BUISSON D2,,5,regul,,,,,,,,NEU,GRAPFONTAINE,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={ADC4DEEB-BCF2-4A55-8D66-D3F94E1F7A42}
20571,PPR,,,,TER-1504,,Neufchâteau,002581-T06,GRAPFONTAINE T LAID BUISSON D4,,5,regul,,,,,,,,NEU,GRAPFONTAINE,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={78B533FD-7058-4B55-B9C0-285F644FE649}
20572,PPR,,,,TER-1505,,Neufchâteau,002581-T05,GRAPFONTAINE T LAID BUISSON D3,,5,regul,,,,,,,,NEU,GRAPFONTAINE,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={4D0E37F5-65AF-41E2-A141-1C71632E299B}
20573,PPR,,,,TER-1506,,Neufchâteau,002581-T07,GRAPFONTAINE T LAID BUISSON D6,,5,regul,,,,,,,,NEU,GRAPFONTAINE,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={6BA9029F-791B-435F-B22F-376339F01D96}
20575,PPR,,,,TER-1508,,Neufchâteau,002582-T01,WARMIFONTAINE T R70,,5,regul,,,,,,,,NEU,GRAPFONTAINE,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={1A356F6E-FFF9-4427-87D8-A185EF9174B3}
20578,PPR,,,,TER-1512,,Neufchâteau,002576-T01,PETITVOIR T CE,002576-T01,5,regul,,,,,,,,NEU,GRANDVOIR,,,,,,PPR_autre,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={8ABB7B53-BDB0-4A6E-87EE-10F298853DE0}
20582,PPR,,,,TER-1516,,Neufchâteau,002580-T04,LAHÉRIE T D3,,5,regul,,,,,,,,NEU,MOLINFAING,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={36E593D4-3718-4472-BB60-B632DB6BEF1D}
20584,PPR,,,,TER-1518,,Neufchâteau,002580-T01,LAHÉRIE T ST,002580-T01,5,regul,,,,,,,,NEU,MOLINFAING,,,,,,PPR_autre,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={6DCA6A4B-229F-470B-8B3D-D68DA7972817}
20586,PPR,,,,TER-1520,,Neufchâteau,002580-T03,LAHÉRIE T D2,,5,regul,,,,,,,,NEU,MOLINFAING,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={C001F6B9-1479-4C64-813F-D5D8F38E13B0}
20588,PPR,,,,TER-1522,,Rendeux,S00248801,MAGOSTER,002488-T01,5,regul,,,,,,,,LAR,DEVANTAVE,,,,,,PPR_autre,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={E0F8ABB6-998A-4440-83BA-F460330B770A}
20591,PPR,,,,TER-1524,,Rendeux,S00248301,DEVANTAVE,002483-T01,5,regul,,,,,,,,LAR,DEVANTAVE,,,,,,PPR_autre,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={F5704126-5AA9-4730-A8D3-98CC255D3877}
20596,PPR,,,,TER-1529,,La Roche-en-Ardenne,S00252001,HALLEUX R30,002520-T01,5,regul,,,,,,,,LAR,VECMONT,,,,,,PPR_autre,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={B89B203D-AEC7-4369-8FD6-66B1F7E187A6}
20597,PPR,,,,TER-1530,,Rendeux,S00248601,HODISTER ANCIEN,002486-T01,5,regul,,,,,,,,LAR,RENDEUX,,,,,,PPR_autre,,,,,,4,,,,,,,36,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={733381A2-A481-459A-90F1-0507426DB9DD}
20601,PPR,,,,TER-1534,,La Roche-en-Ardenne,S00251101,BEAUSAINT R60,002511-T01,5,regul,,,,,,,,LAR,VECMONT,,,,,,PPR_autre,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={A5688281-98E9-4055-B240-8F8D19277675}
20602,PPR,,,,TER-1535,,La Roche-en-Ardenne,002521-T01,MIERCHAMPS T H,002521-T01 + T02 À CRÉER RÉSERVOIR,5,regul,,,,,,,,LAR,VECMONT,,,,,,PPR_autre,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={DCA2E9B6-CBAA-4C61-8481-F49C2C43BCE3}
20606,PPR,,,,TER-1539,,Sainte-Ode,002566-T01,HAIE LA BEGUINE T R50,002566-T01,5,regul,,,,,,,,NAS,FREYR,,,,,,PPR_autre,,,,,,,,,,3.06,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={57C4A29F-EA10-427F-9F0A-0BA1676352CD}
20609,PPR,,,,TER-1542,,Sainte-Ode,S00270301,LT ANL ORTHO - LUZERY  HERBAIMONT CV,,5,regul,,,,,,,,NAS,FREYR,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={8F89A4A2-F839-4AFE-B184-0AB3040EA760}
20612,PPR,,,,TER-1545,,Sainte-Ode,002559-T01,SPRIMONT T SP,002559-T01,5,regul,,,,,,,,NAS,FREYR,,,,,,PPR_autre,,,,,,5.55,,,,,,12,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={53725B1F-FEB4-4373-B954-D3F50D0A0114}
20615,PPR,,,,TER-1549,,Sainte-Ode,S00243101,MORHET,002431-T01,5,regul,,,,BE34031,Bassin moyen de l'Ourthe occidentale,,,NAS,SAINTE-ODE,,,,,,PPR_autre,,,,,,,,,,28.41,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={AD1E8159-35F6-42D8-BBFD-C5A7C0AB6697}
20617,PPR,,,,TER-1551,,Vaux-sur-Sûre,S00243302,VAUX-SUR-SÛRE T R50+SP,,5,regul,,,,,,,,NEU,MORHET,,,,,,PPR_autre,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={ED1709F2-921B-4291-8F18-A5FC740A7A96}
20618,PPR,,,,TER-1552,,Vaux-sur-Sûre,002433-T06,VAUX-SUR-SÛRE T LA NEUVILLE D1,,5,regul,,,,,,,,NEU,MORHET,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={9FE27D26-C80A-49FE-A5D4-DD2A3E85884A}
20619,PPR,,,,TER-1553,,Vaux-sur-Sûre,S00243001,BERCHEUX T R+ST+SP,,5,regul,,,,BE34039,Haute-Sûre,,,NEU,VAUX SUR SURE,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={4D13DC60-9E49-45BF-8B14-835B53ADFA65}
20620,PPR,,,,TER-1554,,Vaux-sur-Sûre,S00243303,VAUX-SUR-SÛRE T R,,5,regul,,,,,,,,NEU,MORHET,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={62CBA5AC-EAC1-446C-BD86-5E3CBA7C83EC}
20621,PPR,,,,TER-1555,,Vaux-sur-Sûre,002429-T01,WAFFE T R45,002429-T01,5,regul,,,,,,,,NEU,MORHET,,,,,,PPR_autre,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={A2CDD553-3C7C-4BA4-A58E-B5BABC9040BB}
20624,PPR,,,,TER-1558,,Libramont-Chevigny,002509-T02,BRAS T RT3000,,5,regul,,,,BE34037,Haute-Lomme,,,SAI,BRAS,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={9362BF3C-DD44-44E6-A4B5-127EE05CD9DB}
20625,PPR,,,,TER-1559,,Sainte-Ode,002558-T01,TONNY T H,002558-T01,5,regul,,,,,,,,NAS,SAINTE-ODE,,,,,,PPR_autre,,,,,,1.1,,,,,,,15,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={DAD349E3-19F1-4E0E-87BF-9DEC90CF0942}
20630,PPR,,,,TER-1564,,Nassogne,S00250701,NASSOGNE SWDE,002507-T01,4,regul,,1014,1014,,,,,NAS,FORRIÈRES,,,,,,PPR_SWDE,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={F17F3E99-F7FB-4A78-8BE8-63B9937EEE5A}
20636,PPR,,,,TER-1570,,Paliseul,002627-T01,FRAMONT VOIE D'ANLOY T R,002627-T01,5,regul,,,,,,,,BOU,PALISEUL,,,,,,PPR_autre,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={8595DCFD-EA5C-4F74-818B-53E096D9BD6D}
20640,PPR,,,,TER-1574,,Paliseul,S00261502,MAISSIN HÔMONT T BAS P2,,5,regul,,,,,,,,BOU,PALISEUL,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={D75DDFD7-2AAC-4ACF-BFA5-F39D8B4CFEB6}
20643,PPR,,,,TER-1577,,Wellin,002545-T01,FAYS FAMENNE NOUVEAU T SP,002545-T01,5,regul,,,,,,,,LIB,LOMPREZ,,,,,,PPR_autre,,,,,,8,,,,,,12,70,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={FECE18E7-096C-4109-9226-EBE9DA730C82}
20645,PPR,,,,TER-1579,,Paliseul,002622-T02,MAISSIN T T&P P,002622-T02,5,regul,,,,,,,,BOU,OUR,,,,,,PPR_autre,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={A8B0F5C5-0412-4C92-9A7A-83A97A9598CF}
20646,PPR,,,,TER-1580,,Paliseul,002623-T01,OUR T ST,,5,regul,,,,,,,,BOU,OUR,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={9344500E-D82B-46CF-88FB-E66BBA637067}
20647,PPR,,,,TER-1581,,Paliseul,002623-T02,OUR T PRÉ AUGUISSE D,002623-T02,5,regul,,,,,,,,BOU,OUR,,,,,,PPR_autre,,,,,,0.9,,,,20,,,70,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={978ACD48-1C32-4AD0-BEC8-0AECA82CC7F8}
20648,PPR,,,,TER-1582,,Paliseul,002621-T01,OPONT BETH T R,002621-T01,5,regul,,,,,,,,BOU,OUR,,,,,,PPR_autre,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={625123BF-0729-4246-B52D-7700CDEF75AA}
20649,PPR,,,,TER-1583,,Paliseul,002620-T01,OPONT T R50,002620-T01,5,regul,,,,,,,,BOU,OUR,,,,,,PPR_autre,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={24B68DDC-9216-4B9C-950F-38CFCA52C086}
20651,PPR,,,,TER-1585,,Paliseul,002621-T02,OPONT BETH T L'ALLEMOINE D,002621-T02,5,regul,,,,,,,,BOU,OUR,,,,,,PPR_autre,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={CCEDBBE9-67A8-4385-AC89-FB4610417A60}
20652,PPR,,,,TER-1586,,Paliseul,002619-T01,GROS BUCHY T R,,5,regul,,,,,,,,BOU,CARLSBOURG,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={8F2C9F2C-6C49-48E6-A717-C3A4C7B0B427}
20655,PPR,,,,TER-1589,,Paliseul,002633-T01,MONT-LE-BOURG T ANCIEN R,002633-T01,5,regul,,,,,,,,BOU,CARLSBOURG,,,,,,PPR_autre,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={51C74C5A-CF38-4F7E-B226-1869DC3FF5BA}
